"","worker_id","group","round","round_bonus","round_timespent","round_accuracy","round_screener","CQ1","CQ2","CQ3","CQ4","CQ5"
"234","A2WS2N6YRHWUO7","TTT","one",1,"390.958","0.705882352941177","1","around half","1","Yes","21 to 30","Yes"
"235","A1LF7EXQHHM40B","TTT","one",1,"358.742","0.941176470588235","1","a lot less than half","1","Yes","21 to 30","No"
"236","A1F2QQ8D4373H1","TTT","one",1,"77.202","0.588235294117647","1","a lot more than half","2","Yes","41 or more","No"
"237","A1ROEDVMTO9Y3X","TTT","one",1,"331.74","0.882352941176471","1","around half","3","Yes","41 or more","Yes"
"238","A5A3TSXJ0HF0V","TTT","one",1,"86.895","0.941176470588235","1","around half","2","Yes","31 to 40","No"
"239","ACF8CYOJ1P4GC","TTT","one",1,"77.5","0.882352941176471","1","around half","2","Yes","21 to 30","No"
"240","A13Z8G7A82NJIN","TTT","one",1,"168.67","0.941176470588235","1","a lot more than half","2","Yes","41 or more","Yes"
"241","A1E2K9Z2G98EDK","TTT","one",1,"394.931","0.941176470588235","1","a lot more than half","1","Yes","31 to 40","No"
"242","A3QQXOVQ0YKMZF","TTT","one",1,"216.313","0.882352941176471","1","around half","1","Yes","21 to 30","Yes"
"243","A1NDM9R54FJMPW","TTT","one",1,"302.536","0.882352941176471","1","around half","1","Yes","11 to 20","Yes"
"244","A1V6CLZZVH3PLU","CCC","two",0,"109.622","0.941176470588235","1","around half","2","Yes","21 to 30","Yes"
"245","A2T5YVU37RBCCP","CCC","two",0,"90.592","0.588235294117647","1","around half","2","No","41 or more","No"
"246","A3UE7E3PIOZV4R","CCC","two",0,"90.456","0.882352941176471","1","a lot more than half","2","Yes","41 or more","Yes"
"247","A20UCVI4ST12GC","CCC","two",0,"54.235","1","1","around half","1","Yes","31 to 40","No"
"248","A1VDET148FIJWJ","CCC","two",0,"55.92","1","1","a lot more than half","1","Yes","41 or more","No"
"249","A4A2TC8YA24E6","CCC","two",0,"267.489","0.764705882352941","1","around half","2","Maybe","11 to 20","No"
"250","A6CB0N28MHOD3","CCC","two",0,"89.386","0.882352941176471","1","around half","2","Yes","0 to 10","Yes"
"251","A2SC6UVH1MJ9OE","CCC","two",0,"67.475","0.941176470588235","1","around half","1","Yes","31 to 40","Yes"
"252","A2K12Y7EY4S1IL","CCC","two",0,"42.516","0.647058823529412","1","around half","1","Yes","11 to 20","No"
"253","A3QH4NEUUO81CX","CCC","two",0,"115.076","0.882352941176471","1","around half","2","Yes","41 or more","Yes"
"254","ASQW51PUO2OLI","CCC","two",0,"74.03","1","1","a lot more than half","1","Yes","21 to 30","No"
"255","A2TNGZPWGNQLQ ","CCC","two",0,"67.777","0.470588235294118","1","a lot more than half","2","Yes","41 or more","No"
"256","A7FLK0E6W6O0I","CCC","two",0,"160.731","1","1","a lot more than half","3","Yes","41 or more","Yes"
"257","A3OJL45QP316O1","CCC","two",0,"89.082","0.882352941176471","1","a lot less than half","1","Yes","21 to 30","Yes"
"258","A1U7K5FH83GZJ1","CCC","two",0,"92.754","0.882352941176471","1","a lot more than half","2","Yes","11 to 20","No"
"259","A1W5A8Z3JUZN7S","CCC","two",0,"83.337","0.882352941176471","1","a lot more than half","3","Yes","0 to 10","Yes"
"260","A1KXYURHCYHKOL","CCC","two",0,"109.164","0.941176470588235","1","a lot more than half","2","Yes","21 to 30","No"
"261","AIM3PIK90V9HX","CCC","two",0,"56.002","0.705882352941177","1","a lot more than half","1","Yes","41 or more","Yes"
"262","A2L4RO3TES1WIY","CCC","two",0,"412.221","0.882352941176471","1","a lot more than half","2","Yes","41 or more","No"
"263","A200H4TX468LE","CCC","two",0,"63.544","0.823529411764706","1","around half","3","Yes","41 or more","Yes"
"264","A2FL477TMKC91L","CCC","two",0,"143.341","1","1","a lot more than half","2","Yes","41 or more","Yes"
"265","A1EOVMNNT8Q370","CCC","two",0,"25.06","0.176470588235294","0","a lot more than half","1","Maybe","31 to 40","Yes"
"266","A14X9MMC9P7XI8","CCC","two",0,"92.345","1","1","a lot more than half","2","Yes","41 or more","No"
"267","ADAWXO0BM89BY","CCC","two",0,"102.526","0.470588235294118","1","around half","2","Yes","11 to 20","Yes"
"268","A1VJ4ZOXP9PUCP","CCC","two",0,"61.207","0.941176470588235","1","around half","1","Yes","41 or more","Yes"
"269","A3CMWYLWMENHLZ","CCC","two",0,"77.641","0.823529411764706","1","a lot more than half","2","Yes","31 to 40","Yes"
"270","X17YUIF9043A7883141","CCC","two",0,"178.904","0.588235294117647","1","a lot more than half","2","Yes","41 or more","Yes"
"271","A2J92KPUWBO33J","CCC","two",0,"75.33","0.882352941176471","1","a lot less than half","2","Yes","11 to 20","No"
"272","AAL0LSJYL0NBT","CCC","two",0,"64.668","0.529411764705882","1","around half","1","Yes","0 to 10","Never heard of Linkedin"
"273","A3KUZ2JNKHZBQK","CCC","two",0,"86.965","0.882352941176471","1","around half","1","Yes","41 or more","Yes"
"274","A12ZSUQS35AIM4","CCC","two",0,"68.77","0.882352941176471","1","a lot more than half","1","Yes","41 or more","No"
"275","AFC9Q2YBBESIP 	","CCC","two",0,"118.516","0.411764705882353","1","a lot less than half","3","No","41 or more","No"
"276","A15X6O2JE40VGB","CCC","two",0,"103.238","0.941176470588235","1","a lot more than half","1","Yes","11 to 20","No"
"277","A1320NEHBNZ8FM","CCC","two",0,"89.839","0.941176470588235","1","a lot more than half","3","Yes","41 or more","No"
"278","AIV842WA1CLZZ","CCC","two",0,"88.504","1","1","a lot more than half","1","Yes","41 or more","Yes"
"279","A7GALBG5YTY5Z","CCC","two",0,"95.826","0.823529411764706","1","a lot more than half","2","Yes","0 to 10","No"
"280","A1Q1C5FVVYB2UX","CCC","two",0,"214.291","0.588235294117647","1","a lot more than half","1","Yes","11 to 20","No"
"281","A1NYI79LUIBOTP","CCC","two",0,"75.848","0.411764705882353","1","around half","1","No","41 or more","Yes"
"282","A2CSV75E3JT58Y","CCC","two",0,"62.412","0.705882352941177","1","around half","1","Yes","21 to 30","Yes"
"283","A1ML5W7RBHQ0DQ","CCC","two",0,"92.398","1","1","a lot more than half","2","Yes","41 or more","No"
"284","A1JG0SJHUXT1FW","CCC","two",0,"125.334","0.941176470588235","1","a lot less than half","2","Yes","41 or more","No"
"285","A2FE7E2IZYQALC","CCC","two",0,"56.358","0.764705882352941","1","a lot more than half","1","Yes","41 or more","Yes"
"286","A17VXAMGTXV1FL","CCC","two",0,"176.338","0.882352941176471","1","a lot more than half","2","Yes","41 or more","Yes"
"287","A2OA40985FQ5OU","CCC","two",0,"82.973","0.823529411764706","1","a lot more than half","2","Yes","41 or more","Yes"
"288","A3ML3LJ4FU7CVS","CCC","two",0,"85.948","0.882352941176471","1","a lot more than half","2","Yes","21 to 30","No"
"289","A23XJ8I86R0O3B","CCC","two",0,"197.738","0.882352941176471","1","a lot more than half","3","Yes","41 or more","No"
"290","A1EG9WRMZL8IWK","CCC","two",0,"94.247","0.882352941176471","1","a lot more than half","1","Yes","21 to 30","No"
"291","APF1EAZT104LQ","CCC","two",0,"70.476","0.705882352941177","1","around half","3","Yes","41 or more","No"
"292","A3QB85Z1B5RQ0U","CCC","two",0,"85.291","0.705882352941177","1","a lot less than half","1","Yes","41 or more","No"
"293","ASUQO1R45IQUE","CCC","two",0,"69.152","0.882352941176471","1","a lot more than half","4","Yes","21 to 30","No"
"294","A345EPTA0P1Z5J","CCC","two",0,"111.823","0.882352941176471","1","around half","2","Yes","41 or more","Yes"
"295","A22GF3H0SU4ISE","CCC","two",0,"193.96","0.823529411764706","1","a lot more than half","1","Yes","0 to 10","No"
"296","A1Z2XMXEZ1SEI6","CCC","two",0,"127.732","0.823529411764706","1","around half","3","Yes","21 to 30","No"
"297","A19D4RBBDRNCUB","CCC","two",0,"169.604","0.823529411764706","1","around half","2","No","41 or more","No"
"298","A1NFJUYNV8Y9E3","CCC","two",0,"136.535","0.882352941176471","1","around half","2","Yes","31 to 40","No"
"299","A1O3FM0MCRSQIM","CCC","two",0,"100.442","1","1","around half","1","Yes","41 or more","No"
"300","A2RQJBT7SZMBV7","CCC","two",0,"184.231","0.882352941176471","1","a lot more than half","2","Yes","31 to 40","No"
"301","A37JAONFRRB36Z","CCC","two",0,"115.771","0.882352941176471","1","a lot more than half","1","Yes","41 or more","No"
"302","A22ND8360PZYO3","CCC","two",0,"86.564","0.411764705882353","1","around half","2","Yes","0 to 10","Yes"
"303","A2ZGAH6NOSU2PO","CCC","two",0,"136.201","0.529411764705882","1","around half","1","No","41 or more","Yes"
"304","A128ibd72ucel3","CCC","two",0,"121.735","0.882352941176471","1","a lot more than half","1","Yes","11 to 20","No"
"305","A1JALA705LS4VZ","CCT","two",0,"44.138","0.941176470588235","1","a lot less than half","3","Yes","41 or more","No"
"306","A2QPMJ4GADLUW2","CCT","two",0,"74.757","0.941176470588235","1","around half","1","Yes","41 or more","No"
"307","AX1Z6XEQAODQF","CCT","two",0,"69.075","0.941176470588235","1","around half","1","Yes","41 or more","No"
"308","A2QIZ31TMHU0GD","CCT","two",0,"106.49","0.117647058823529","0","around half","2","Maybe","21 to 30","Yes"
"309","A3CEGI4XS8PT58","CCT","two",0,"48.376","0.705882352941177","1","around half","1","Yes","21 to 30","Yes"
"310","A1HF64TV3AAOK6","CCT","two",0,"58.766","0.882352941176471","1","a lot more than half","1","Yes","41 or more","No"
"311","A1X2NKJNHB1A5","CCT","two",0,"206.331","0.705882352941177","1","around half","1","Yes","41 or more","No"
"312","A1EV66QWCULDE5","CCT","two",0,"63.78","1","1","a lot more than half","1","Yes","21 to 30","No"
"313","A2L366NNL1YG5W","CCT","two",0,"203.467","1","1","a lot more than half","1","Yes","41 or more","No"
"314","A3H9XHNUS12SSA","CCT","two",0,"75.471","0.823529411764706","1","a lot more than half","3","Yes","41 or more","No"
"315","A13FA7YOB3JAYN","CCT","two",0,"117.493","0.941176470588235","1","a lot less than half","2","Yes","0 to 10","No"
"316","A26OJ4TA28AFHC","CCT","two",0,"52.928","0.941176470588235","1","around half","3","Yes","21 to 30","No"
"317","A3R20B7QEHVL5H","CCT","two",0,"129.391","1","1","around half","2","Yes","21 to 30","No"
"318","A2IFPAX33G7JZJ","CCT","two",0,"93.718","0.294117647058824","1","a lot more than half","1","Yes","21 to 30","Yes"
"319","AKQWJ8Y1TMHX0","CCT","two",0,"152.882","0.882352941176471","1","a lot less than half","2","Yes","41 or more","Yes"
"320","A2MLO81YDMGRKX","CCT","two",0,"58.104","0.823529411764706","1","a lot more than half","1","Yes","31 to 40","Never heard of Linkedin"
"321","AYEBV9WWY8Z8V","CCT","two",0,"123.987","0.882352941176471","1","a lot more than half","2","Yes","41 or more","No"
"322","A2JO52BHJMCRD8","CCT","two",0,"70.105","0.647058823529412","1","a lot more than half","1","Yes","31 to 40","Yes"
"323","A1LMVEWG8EJV5Q","CCT","two",0,"88.643","1","1","around half","1","Yes","31 to 40","No"
"324","AMNOFEORTIJ6X","CCT","two",0,"130.669","1","1","a lot more than half","3","Yes","41 or more","No"
"325","ATV9UD5ZDKX9L","CCT","two",0,"121.017","0.823529411764706","1","a lot more than half","2","Yes","41 or more","Yes"
"326","A1RO22O88I71FD","CCT","two",0,"25.842","0.294117647058824","0","around half","2","Maybe","11 to 20","Yes"
"327","AOB6ZJTDB416G","CCT","two",0,"64.611","0.941176470588235","1","a lot more than half","2","Yes","41 or more","No"
"328","ARX0IFTQF4C7T","CCT","two",0,"152.856","0.941176470588235","1","a lot more than half","2","Yes","41 or more","Yes"
"329","A1O3ZRPQD7TVW5","CCT","two",0,"53.84","0.705882352941177","1","a lot more than half","2","Yes","11 to 20","No"
"330","A12JFHCJC680PV","CCT","two",0,"68.288","0.0588235294117647","0","a lot less than half","1","Yes","11 to 20","No"
"331","A2ZKTLWQ56QI4O","CCT","two",0,"172.947","0.764705882352941","1","around half","2","Yes","31 to 40","No"
"332","A2LXTAVRLL8GY5","CCT","two",0,"138.191","0.941176470588235","1","around half","1","Yes","11 to 20","No"
"333","A2W3WLV6AU88B9","CCT","two",0,"153.269","1","1","a lot more than half","2","Yes","41 or more","No"
"334","A2EUSYNR52LAYT","CCT","two",0,"313.2","0.705882352941177","1","a lot less than half","2","Yes","21 to 30","No"
"335","A2YW9LD13QKUI6","CCT","two",0,"132.56","0.941176470588235","1","a lot more than half","2","Yes","11 to 20","No"
"336","A3O2RCOBSQXV3M","CCT","two",0,"588.488","0.764705882352941","1","around half","2","Yes","21 to 30","No"
"337","A37CO0N1KC1CDW","CCT","two",0,"44.403","0.823529411764706","1","around half","2","Maybe","21 to 30","No"
"338","AY6CWT1SPSA8Z","CCT","two",0,"129.776","0.941176470588235","1","around half","1","Yes","21 to 30","No"
"339","AHN17C4CRTC4K","CCT","two",0,"122.195","0.882352941176471","1","a lot less than half","1","No","0 to 10","Yes"
"340","A3NZDP3T7RCK9P","CCT","two",0,"51.715","0.647058823529412","1","a lot more than half","2","Yes","41 or more","Yes"
"341","A1XKHXJ8CMIX7N","CCT","two",0,"111.041","0.705882352941177","1","a lot more than half","2","Yes","21 to 30","Yes"
"342","A5ZX7W5SUM0CO","CCT","two",0,"50.926","1","1","a lot more than half","3","Yes","41 or more","No"
"343","A25X755IRWK2U5","CCT","two",0,"74.569","0.941176470588235","1","around half","2","Maybe","41 or more","No"
"344","A1PGRPL918T2GQ","CCT","two",0,"63.525","0.705882352941177","1","around half","2","Yes","21 to 30","Yes"
"345","A11QDNT3W7DT7K","CCT","two",0,"81.917","0.705882352941177","1","a lot more than half","2","Maybe","41 or more","No"
"346","AAR5VQ8QIO5PC","CCT","two",0,"154.755","0.941176470588235","1","around half","3","Yes","41 or more","No"
"347","A24KXOCL89WA1U","CCT","two",0,"64.162","0.941176470588235","1","around half","3","Yes","11 to 20","No"
"348","A298FAWY76NZA9","CCT","two",0,"120.112","0.941176470588235","1","around half","2","Yes","21 to 30","No"
"349","A30AGR5KF8IEL","CCT","two",0,"124.967","0.823529411764706","1","around half","2","Yes","41 or more","Yes"
"350","AVA4W3FRMY9HH","CCT","two",0,"99.805","0.647058823529412","1","around half","4","Yes","31 to 40","No"
"351","ADZRKPVTS0EWV","CCT","two",0,"104.081","1","1","a lot more than half","2","Yes","21 to 30","No"
"352","A1KFTYQM1YKVOC","CCT","two",0,"83.745","0.823529411764706","1","a lot more than half","1","Yes","41 or more","No"
"353","A3HO187RYY2RCA","CCT","two",0,"94.317","0.941176470588235","1","a lot more than half","1","Yes","41 or more","No"
"354","AWXSUKMW9BFWD","CCT","two",0,"154.428","0.941176470588235","1","a lot more than half","2","Yes","21 to 30","No"
"355","A25GK6PV0R9QBO","CCT","two",0,"53.011","0.882352941176471","1","a lot more than half","2","Yes","11 to 20","No"
"356","A798DGO5E82IF","CCT","two",0,"63.561","1","1","around half","1","No","11 to 20","No"
"357","A18Q2TSYBDWQU1","CCT","two",0,"62.95","0.941176470588235","1","a lot more than half","3","Yes","41 or more","No"
"358","A1KWFRKBCLPQXZ","CCT","two",0,"46.592","0.294117647058824","1","around half","1","Yes","41 or more","Yes"
"359","A2CK566Z4YFO00","CCT","two",0,"218.948","0.705882352941177","1","a lot more than half","3","Maybe","31 to 40","Yes"
"360","A36ZLUFEGBJGKA","CCT","two",0,"115.966","0.764705882352941","1","a lot more than half","1","Maybe","41 or more","Yes"
"361","A27IUQDZPHETTP","CCT","two",0,"105.988","0.176470588235294","1","a lot less than half","2","Yes","41 or more","No"
"362","A2FW27RNKPQT0Y","CCT","two",0,"152.03","0.941176470588235","1","around half","2","Yes","41 or more","Yes"
"363","AN6RFUIV4EC9","CTT","two",1,"95.146","1","1","around half","3","Yes","21 to 30","Yes"
"364","A1SZ9P1ZBKYJRM","CTT","two",1,"140.224","0.764705882352941","1","around half","2","Yes","41 or more","No"
"365","AMI7O28BUU547","CTT","two",1,"97.794","0.823529411764706","1","a lot less than half","2","Yes","41 or more","No"
"366","AQRZ69ISIWBP4","CTT","two",1,"65.762","0.588235294117647","1","a lot more than half","1","Yes","41 or more","No"
"367","A2PRF5G21RC5G3","CTT","two",1,"167.82","0.764705882352941","1","around half","2","No","41 or more","No"
"368","A2U3723LKNMHAI","CTT","two",1,"107.756","0.647058823529412","1","a lot less than half","1","Yes","41 or more","No"
"369","A194R45ACMQEOR","CTT","two",1,"78.029","0.117647058823529","1","around half","1","Yes","41 or more","Yes"
"370","AJZ6236J2CGS1","CTT","two",1,"103.324","0.882352941176471","1","around half","2","Yes","0 to 10","No"
"371","A24DSECWUBZC0Z","CTT","two",1,"113.046","0.823529411764706","1","around half","2","Yes","41 or more","Yes"
"372","A3MK7F6KT80AZT","CTT","two",1,"65.116","0.764705882352941","1","around half","1","Yes","41 or more","Yes"
"373","A8CR1D6TER0JY","CTT","two",1,"60.532","1","1","around half","4","Yes","21 to 30","No"
"374","A2NQO3JAPV0MUQ","CTT","two",1,"121.368","0.941176470588235","1","around half","2","Yes","21 to 30","Yes"
"375","A29WJ1PEV6SB06","CTT","two",1,"108.265","0.941176470588235","1","a lot more than half","1","Yes","21 to 30","Yes"
"376","A3SL5QRF7MX2P1","CTT","two",1,"71.763","0.882352941176471","1","a lot more than half","2","Yes","11 to 20","Yes"
"377","A2ZQ4UEFEECKH9","CTT","two",1,"99.996","0.882352941176471","1","a lot more than half","1","Yes","41 or more","No"
"378","A2JHF7CU91EVXW","CTT","two",1,"90.377","0.764705882352941","1","a lot less than half","2","Yes","41 or more","Yes"
"379","A2EMWGAJBN1HGE","CTT","two",1,"102.475","0.588235294117647","1","a lot more than half","2","Yes","41 or more","No"
"380","A1COU26U8QXCW9","CTT","two",1,"67.923","0.941176470588235","1","around half","1","Yes","21 to 30","No"
"381","A3S8TUZ94SKSDC","CTT","two",1,"93.51","1","1","a lot less than half","2","Yes","31 to 40","Yes"
"382","A1LHDU0RM0ZUZV","CTT","two",1,"145.207","0.823529411764706","1","a lot more than half","1","Yes","41 or more","No"
"383","A2FNTELAA1018G","CTT","two",1,"45.897","0.235294117647059","1","around half","1","Yes","11 to 20","No"
"384","A3O0ZQMDKOKAMR","CTT","two",1,"108.762","0.764705882352941","1","a lot more than half","1","Yes","41 or more","No"
"385","A3UA83R6H3Y4QC","CTT","two",1,"107.04","0.823529411764706","1","a lot more than half","2","Yes","21 to 30","No"
"386","A293Y9SY2ETQN5","CTT","two",1,"132.568","0.235294117647059","1","around half","1","Yes","11 to 20","Yes"
"387","A13LPB1S3H6X4G","CTT","two",1,"80.916","0.470588235294118","1","a lot more than half","2","Yes","41 or more","Yes"
"388","AKATSYE8XLYNL","CTT","two",1,"304.502","0.705882352941177","1","around half","3","Yes","41 or more","Yes"
"389","A2M4KEWDEE7LYY","CTT","two",1,"152.131","0.882352941176471","1","a lot less than half","1","No","31 to 40","No"
"390","ASMOMMDQ3BCG9","CTT","two",1,"67.874","0.941176470588235","1","around half","2","Yes","41 or more","No"
"391","A2UTG9W67TP6HB","CTT","two",1,"111.943","0.941176470588235","1","a lot more than half","2","Yes","21 to 30","No"
"392","A1D1I8MXYZIXHW","CTT","two",1,"93.249","0.941176470588235","1","a lot more than half","1","Yes","0 to 10","Yes"
"393","A2HPE1JESQR8L9","CTT","two",1,"98.123","0.705882352941177","1","a lot more than half","1","Yes","41 or more","No"
"394","A9CD5838233ZI","CTT","two",1,"123.666","0.941176470588235","1","a lot more than half","1","Yes","41 or more","No"
"395","A3K1PEC18VPAT8","CTT","two",1,"108.616","0.705882352941177","1","a lot less than half","2","Maybe","21 to 30","No"
"396","A1Y7FXIV5IXZTT","CTT","two",1,"100.046","0.647058823529412","1","a lot more than half","3","Yes","31 to 40","Yes"
"397","A1R2IY8ITXNPE4","CTT","two",1,"76.91","0.941176470588235","1","a lot more than half","1","Yes","41 or more","No"
"398","A2MRJX1DSC99Y9","CTT","two",1,"150.905","0.705882352941177","1","around half","4","Yes","41 or more","Yes"
"399","A3LE25XP3XK5UF","CTT","two",1,"132.784","0.705882352941177","1","around half","1","Yes","21 to 30","No"
"400","A3JS6HMMTPJ1FL","CTT","two",1,"80.317","0.647058823529412","1","around half","3","Yes","21 to 30","No"
"401","AKIKUJD2R4UUP","CTT","two",1,"77.833","0.882352941176471","1","around half","1","Yes","21 to 30","Yes"
"402","A1ZWIHLL87L507","CTT","two",1,"58.428","0.941176470588235","1","a lot more than half","2","Yes","41 or more","Yes"
"403","A1BMDP2T330DY2","CTT","two",1,"119.908","0.941176470588235","1","a lot more than half","2","Yes","41 or more","Yes"
"404","AGQOILWFLQ8MF","CTT","two",1,"88.663","0.294117647058824","1","a lot less than half","1","Yes","21 to 30","No"
"405","A3MOHY42B7HDWU","CTT","two",1,"141.657","0.705882352941177","1","a lot more than half","2","Yes","41 or more","Yes"
"406","A3UKM78KPGZU4O","CTT","two",1,"104.333","1","1","around half","1","Yes","0 to 10","No"
"407","AJALV8WOILDPA","CTT","two",1,"64.464","0.882352941176471","1","around half","2","Yes","11 to 20","No"
"408","A7SI6RWKJGHSW","CTT","two",1,"165.303","0.941176470588235","1","around half","2","Yes","41 or more","Yes"
"409","AP8OG80OLCCMC","CTT","two",1,"103.214","0.764705882352941","1","a lot more than half","1","Yes","21 to 30","No"
"410","AHKRGPN5D3I2G","CTT","two",1,"84.958","0.882352941176471","1","around half","2","Yes","41 or more","Yes"
"411","A37X7X3HPLKX50","CTT","two",1,"178.115","0.882352941176471","1","a lot more than half","1","Yes","41 or more","No"
"412","A3ET7CEGM3WCQ3","CTT","two",1,"99.772","0.941176470588235","1","around half","1","Yes","11 to 20","Yes"
"413","A2AJLPNA8VP44S","CTT","two",1,"132.199","0.882352941176471","1","around half","3","Yes","31 to 40","Yes"
"414","A2X2FSQ1WEYD09","CTT","two",1,"142.075","0.705882352941177","1","a lot more than half","3","Yes","31 to 40","No"
"415","AY0YFHFGVCQNQ","CTT","two",1,"69.92","0.823529411764706","1","around half","2","Yes","41 or more","No"
"416","A1C2LRGS40747I","CTT","two",1,"121.246","0.588235294117647","1","a lot less than half","1","No","0 to 10","No"
"417","A10XK0DWEXO5BY","CTT","two",1,"136.764","0.352941176470588","1","a lot less than half","1","Yes","41 or more","Yes"
"418","A37V2BNHM204M7","CTT","two",1,"79.843","0.882352941176471","1","a lot more than half","2","No","41 or more","No"
"419","A28QM3564PH50Z","CTT","two",1,"49.375","1","1","around half","1","Yes","21 to 30","No"
"420","A1131ZL7O5GM6R","CTT","two",1,"84.912","0.941176470588235","1","a lot more than half","1","Yes","11 to 20","Yes"
"421","AYB1KW8LEPBJ2","CTT","two",1,"191.242","0.882352941176471","1","a lot less than half","1","Yes","21 to 30","No"
"422","A1OKCXYMNMCRMO","CTT","two",1,"114.942","0.764705882352941","1","a lot more than half","1","Yes","11 to 20","Yes"
"423","A1DWTWQBTQLI6I","TTT","two",1,"47.632","0.117647058823529","0","a lot less than half","1","Yes","41 or more","Yes"
"424","A3RYI5HXC2MJLN","TTT","two",1,"134.142","0.941176470588235","1","a lot more than half","1","Yes","41 or more","Yes"
"425","A1689Q1Z4NNDY6","TTT","two",1,"293.08","0.882352941176471","1","a lot less than half","1","No","31 to 40","Yes"
"426","A384RJJPFR9FWR","TTT","two",1,"75.321","1","1","around half","2","Yes","41 or more","No"
"427","A7I0LOTQVXFW4","TTT","two",1,"177.545","0.588235294117647","1","around half","1","Yes","0 to 10","Yes"
"428","A14QUTGEXRV4R5","TTT","two",1,"156.001","0.647058823529412","1","a lot more than half","3","Yes","41 or more","Yes"
"429","A1KRYIRDA2OOWC","TTT","two",1,"112.609","0.705882352941177","1","around half","1","Yes","11 to 20","Yes"
"430","AF6HPN1HUYG32","TTT","two",1,"107.537","0.882352941176471","1","a lot more than half","2","Yes","31 to 40","Yes"
"431","A6VUPM7IMOB7T","TTT","two",1,"176.732","0.588235294117647","1","a lot more than half","1","Yes","41 or more","Yes"
"432","A1SNH45MEHBR5S","TTT","two",1,"99.564","1","1","a lot more than half","2","Yes","41 or more","No"
"433","A2FD9AKQ1G1FB6","TTT","two",1,"39.829","0.941176470588235","1","around half","2","Yes","41 or more","No"
"434","A10TT0QTE6FNQQ","TTT","two",1,"90.066","0.941176470588235","1","around half","2","Yes","21 to 30","No"
"435","AL5PVNOFBAHDP","TTT","two",1,"93.078","0.176470588235294","1","around half","1","Maybe","11 to 20","No"
"436","A2GSSXKTPAEL6D","TTT","two",1,"119.738","0.882352941176471","1","a lot more than half","3","Yes","0 to 10","No"
"437","A27XE4YPBNHMK3","TTT","two",1,"101.453","0.941176470588235","1","around half","3","Yes","41 or more","Yes"
"438","A3TQMAB3SC1LNU","TTT","two",1,"46.8","0.941176470588235","1","around half","2","Yes","41 or more","No"
"439","A2XQVPDOOYHUS7","TTT","two",1,"86.833","0.647058823529412","1","around half","2","Maybe","11 to 20","No"
"440","A1GGKOIK97TZRS","TTT","two",1,"101.644","0.941176470588235","1","a lot more than half","2","Yes","41 or more","Yes"
"441","A2WN21UXDXCJY4","TTT","two",1,"77.682","0.764705882352941","1","around half","1","No","31 to 40","Yes"
"442","ABI6MBRII1JVT","TTT","two",1,"168.572","0.941176470588235","1","around half","2","Yes","41 or more","Yes"
"443","AMFN57BJVYPPE","TTT","two",1,"85.701","0.352941176470588","1","a lot less than half","1","Maybe","11 to 20","No"
"444","A39FJ7RWX4B9JZ","TTT","two",1,"128.409","0.941176470588235","1","a lot more than half","2","Yes","11 to 20","Yes"
"445","A220N98XQJ75DA","TTT","two",1,"56.314","0.823529411764706","1","around half","1","Yes","11 to 20","Yes"
"446","a2vxmri706cdgi","TTT","two",1,"115.138","0.941176470588235","1","a lot more than half","1","Yes","41 or more","No"
"447","A3IWND8SOMMJF5","TTT","two",1,"149.155","0.941176470588235","1","around half","1","Yes","41 or more","No"
"448","A3CY1ZG93NXQA4","TTT","two",1,"110.846","0.823529411764706","1","a lot more than half","2","Yes","41 or more","No"
"449","A1B54URWGA0WFB","TTT","two",1,"114.8","1","1","a lot more than half","2","Yes","41 or more","No"
"450","A3AD7HRMCBVVRZ","TTT","two",1,"102.669","1","1","around half","2","Yes","11 to 20","Yes"
"451","A1HHOCO3ZZHCJZ","TTT","two",1,"129.715","0.176470588235294","0","around half","3","Yes","41 or more","Yes"
"452","A3QDBNW2H8EMFW","TTT","two",1,"49.335","0.882352941176471","1","around half","3","Yes","41 or more","No"
"453","A10HEV2856GIQL","TTT","two",1,"45.799","0.529411764705882","1","around half","1","Maybe","11 to 20","Yes"
"454","A2C3C5E75XD165","TTT","two",1,"66.415","0.647058823529412","1","a lot more than half","2","Yes","11 to 20","No"
"455","A3U20M3KJ10B1A","TTT","two",1,"177.969","0.588235294117647","1","a lot less than half","1","No","41 or more","No"
"456","AH5C27EW5D73O","TTT","two",1,"109.263","0.588235294117647","1","a lot less than half","1","Yes","41 or more","Yes"
"457","A2V272VAW0GIPL","TTT","two",1,"114.115","0.470588235294118","1","a lot less than half","1","Yes","41 or more","No"
"458","A1LEFMRDPX5FV","TTT","two",1,"325.957","0.529411764705882","1","a lot more than half","1","No","21 to 30","No"
"459","A3ESC1H6BBKF30","TTT","two",1,"45.742","0.294117647058824","1","around half","1","Yes","21 to 30","Yes"
"460","A160ZTD45HEUM5","TTT","two",1,"110.362","0.823529411764706","1","a lot less than half","3","Yes","41 or more","No"
"461","A2UCY7PC4D4U9X","TTT","two",1,"194.572","0.647058823529412","1","around half","2","Yes","0 to 10","No"
"462","A1B2V27QSGPT6W","TTT","two",1,"236.973","0.882352941176471","1","a lot less than half","3","Yes","41 or more","No"
"463","A3DX682PHXMXIF","TTT","two",1,"110.642","1","1","a lot less than half","2","Yes","41 or more","No"
"464","A3P5BJ1GA3NLBY","TTT","two",1,"122.53","0.941176470588235","1","a lot more than half","3","Yes","21 to 30","No"
"465","A35ARURSRU6UAZ","TTT","two",1,"64.653","0.941176470588235","1","a lot more than half","2","Yes","41 or more","No"
