"","worker_id","round_accuracy","outcome.key","round"
"458","AJZ6236J2CGS1",0.971526908635795,"01","one"
"459","AKATSYE8XLYNL",0.500938673341677,"01","one"
"460","AKIKUJD2R4UUP",0.91270337922403,"01","one"
"461","AKQWJ8Y1TMHX0",0.91270337922403,"01","one"
"462","AL5PVNOFBAHDP",0.352941176470588,"01","one"
"463","ALGT35T85XA2O",0.941176470588235,"01","one"
"464","AMFN57BJVYPPE",0.411764705882353,"01","one"
"465","AMI7O28BUU547",0.559762202753442,"01","one"
"466","AMNOFEORTIJ6X",0.795056320400501,"01","one"
"467","AN6RFUIV4EC9",0.91270337922403,"01","one"
"468","AOB6ZJTDB416G",0.971526908635795,"01","one"
"469","AP8OG80OLCCMC",0.559762202753442,"01","one"
"470","APF1EAZT104LQ",0.442115143929913,"01","one"
"471","AQRZ69ISIWBP4",0.618585732165207,"01","one"
"472","ARX0IFTQF4C7T",0.91270337922403,"01","one"
"473","ASMOMMDQ3BCG9",0.795056320400501,"01","one"
"474","ASQW51PUO2OLI",0.971526908635795,"01","one"
"475","ASUQO1R45IQUE",0.91270337922403,"01","one"
"476","ATV9UD5ZDKX9L",0.91270337922403,"01","one"
"477","AVA4W3FRMY9HH",0.500938673341677,"01","one"
"478","AVJ2J2LH1WMQB",0.823529411764706,"01","one"
"479","AWXSUKMW9BFWD",0.91270337922403,"01","one"
"480","AX1Z6XEQAODQF",0.91270337922403,"01","one"
"481","AY0YFHFGVCQNQ",0.91270337922403,"01","one"
"482","AY6CWT1SPSA8Z",0.795056320400501,"01","one"
"483","AYB1KW8LEPBJ2",0.795056320400501,"01","one"
"484","AYEBV9WWY8Z8V",0.91270337922403,"01","one"
"485","AZL4QYVN4R3NS",0.882352941176471,"01","one"
"486","X17YUIF9043A7883141",0.736232790988736,"01","one"
"487","A10HEV2856GIQL",0.473034733448425,"11","one"
"488","A10TT0QTE6FNQQ",1.00244649815431,"11","one"
"489","A10XK0DWEXO5BY",0.44456164208422,"11","one"
"490","A1131ZL7O5GM6R",0.973973406790102,"11","one"
"491","A11QDNT3W7DT7K",0.797502818554808,"11","one"
"492","A128ibd72ucel3",0.797502818554808,"11","one"
"493","A12JFHCJC680PV",0.385738112672455,"11","one"
"494","A12ZSUQS35AIM4",0.915149877378337,"11","one"
"495","A1320NEHBNZ8FM",0.915149877378337,"11","one"
"496","A13FA7YOB3JAYN",0.856326347966573,"11","one"
"497","A13LPB1S3H6X4G",0.268091053848926,"11","one"
"498","A13Z8G7A82NJIN",0.943622968742542,"11","one"
"499","A14QUTGEXRV4R5",0.825975909919013,"11","one"
"500","A14X9MMC9P7XI8",0.973973406790102,"11","one"
"501","A15X6O2JE40VGB",0.973973406790102,"11","one"
"502","A160ZTD45HEUM5",0.708328851095484,"11","one"
"503","A1689Q1Z4NNDY6",0.767152380507248,"11","one"
"504","A17VXAMGTXV1FL",0.915149877378337,"11","one"
"505","A18Q2TSYBDWQU1",0.915149877378337,"11","one"
"506","A194R45ACMQEOR",0.0327969362018667,"11","one"
"507","A19D4RBBDRNCUB",0.915149877378337,"11","one"
"508","A1B2V27QSGPT6W",0.943622968742542,"11","one"
"509","A1B54URWGA0WFB",1.00244649815431,"11","one"
"510","A1BMDP2T330DY2",0.973973406790102,"11","one"
"511","A1C2LRGS40747I",0.679855759731279,"11","one"
"512","A1COU26U8QXCW9",0.915149877378337,"11","one"
"513","A1D1I8MXYZIXHW",0.973973406790102,"11","one"
"514","A1DWTWQBTQLI6I",0.120093556977836,"11","one"
"515","A1E2K9Z2G98EDK",0.943622968742542,"11","one"
"516","A1EG9WRMZL8IWK",0.915149877378337,"11","one"
"517","A1EOVMNNT8Q370",0,"11","one"
"518","A1EV66QWCULDE5",0.973973406790102,"11","one"
"519","A1F2QQ8D4373H1",0.590681792271954,"11","one"
"520","A1GGKOIK97TZRS",0.943622968742542,"11","one"
"521","A1HF64TV3AAOK6",0.973973406790102,"11","one"
"522","A1HHOCO3ZZHCJZ",0.0612700275660721,"11","one"
"523","A1J0GU26323WVA",0.884799439330778,"11","one"
"524","A1JALA705LS4VZ",0.679855759731279,"11","one"
"525","A1JG0SJHUXT1FW",0.973973406790102,"11","one"
"526","A1KFTYQM1YKVOC",0.856326347966573,"11","one"
"527","A1KRYIRDA2OOWC",0.825975909919013,"11","one"
"528","A1KWFRKBCLPQXZ",0.503385171495984,"11","one"
"529","A1KXYURHCYHKOL",0.856326347966573,"11","one"
"530","A1LEFMRDPX5FV",0.41421120403666,"11","one"
"531","A1LF7EXQHHM40B",0.943622968742542,"11","one"
"532","A1LHDU0RM0ZUZV",0.915149877378337,"11","one"
"533","A1LMVEWG8EJV5Q",0.856326347966573,"11","one"
"534","A1ML5W7RBHQ0DQ",0.973973406790102,"11","one"
"535","A1NDM9R54FJMPW",0.884799439330778,"11","one"
"536","A1NFJUYNV8Y9E3",0.973973406790102,"11","one"
"537","A1NYI79LUIBOTP",0.32691458326069,"11","one"
"538","A1O3FM0MCRSQIM",0.973973406790102,"11","one"
"539","A1O3ZRPQD7TVW5",0.915149877378337,"11","one"
"540","A1OKCXYMNMCRMO",0.797502818554808,"11","one"
"541","A1PGRPL918T2GQ",0.973973406790102,"11","one"
"542","A1Q1C5FVVYB2UX",0.621032230319514,"11","one"
"543","A1QEQOI98976S0",0.825975909919013,"11","one"
"544","A1R2IY8ITXNPE4",0.915149877378337,"11","one"
"545","A1RO22O88I71FD",0.503385171495984,"11","one"
"546","A1ROEDVMTO9Y3X",0.884799439330778,"11","one"
"547","A1SNH45MEHBR5S",0.943622968742542,"11","one"
"548","A1SZ9P1ZBKYJRM",0.738679289143043,"11","one"
"549","A1U7K5FH83GZJ1",0.915149877378337,"11","one"
"550","A1V6CLZZVH3PLU",0.915149877378337,"11","one"
"551","A1VDET148FIJWJ",0.973973406790102,"11","one"
"552","A1VJ4ZOXP9PUCP",0.915149877378337,"11","one"
"553","A1W5A8Z3JUZN7S",0.797502818554808,"11","one"
"554","A1X2NKJNHB1A5",0.915149877378337,"11","one"
"555","A1XKHXJ8CMIX7N",0.797502818554808,"11","one"
"556","A1Y7FXIV5IXZTT",0.856326347966573,"11","one"
"557","A1Z2XMXEZ1SEI6",0.856326347966573,"11","one"
"558","A1ZWIHLL87L507",0.797502818554808,"11","one"
"559","A200H4TX468LE",0.915149877378337,"11","one"
"560","A20UCVI4ST12GC",0.973973406790102,"11","one"
"561","A220N98XQJ75DA",0.825975909919013,"11","one"
"562","A22GF3H0SU4ISE",0.915149877378337,"11","one"
"563","A22ND8360PZYO3",0.503385171495984,"11","one"
"564","A23XJ8I86R0O3B",0.915149877378337,"11","one"
"565","A24DSECWUBZC0Z",0.797502818554808,"11","one"
"566","A24KXOCL89WA1U",0.856326347966573,"11","one"
"567","A2592UTCHSDXAY",0.884799439330778,"11","one"
"568","A25GK6PV0R9QBO",0.915149877378337,"11","one"
"569","A25X755IRWK2U5",0.915149877378337,"11","one"
"570","A26OJ4TA28AFHC",0.856326347966573,"11","one"
"571","A27IUQDZPHETTP",0.209267524437161,"11","one"
"572","A27XE4YPBNHMK3",0.884799439330778,"11","one"
"573","A28QM3564PH50Z",0.973973406790102,"11","one"
"574","A293Y9SY2ETQN5",0.209267524437161,"11","one"
"575","A298FAWY76NZA9",0.973973406790102,"11","one"
"576","A29WJ1PEV6SB06",0.856326347966573,"11","one"
"577","A2AJLPNA8VP44S",0.679855759731279,"11","one"
"578","A2BEH9YQPHKP6A",0.943622968742542,"11","one"
"579","A2C3C5E75XD165",0.943622968742542,"11","one"
"580","A2CK566Z4YFO00",0.856326347966573,"11","one"
"581","A2CSV75E3JT58Y",0.503385171495984,"11","one"
"582","A2EMWGAJBN1HGE",0.562208700907749,"11","one"
"583","A2EUSYNR52LAYT",0.621032230319514,"11","one"
"584","A2FD9AKQ1G1FB6",0.884799439330778,"11","one"
"585","A2FE7E2IZYQALC",0.679855759731279,"11","one"
"586","A2FL477TMKC91L",0.915149877378337,"11","one"
"587","A2FNTELAA1018G",0.209267524437161,"11","one"
"588","A2FW27RNKPQT0Y",0.973973406790102,"11","one"
"589","A2GSSXKTPAEL6D",1.00244649815431,"11","one"
"590","A2HPE1JESQR8L9",0.856326347966573,"11","one"
"591","A2IFPAX33G7JZJ",0.150443995025396,"11","one"
"592","A2J92KPUWBO33J",0.915149877378337,"11","one"
"593","A2JHF7CU91EVXW",0.856326347966573,"11","one"
"594","A2JO52BHJMCRD8",0.738679289143043,"11","one"
"595","A2K12Y7EY4S1IL",0.738679289143043,"11","one"
"596","A2L366NNL1YG5W",0.973973406790102,"11","one"
"597","A2L4RO3TES1WIY",0.973973406790102,"11","one"
"598","A2LXTAVRLL8GY5",0.856326347966573,"11","one"
"599","A2M4KEWDEE7LYY",0.738679289143043,"11","one"
"600","A2MLO81YDMGRKX",0.679855759731279,"11","one"
"601","A2MRJX1DSC99Y9",0.679855759731279,"11","one"
"602","A2NQO3JAPV0MUQ",0.973973406790102,"11","one"
"603","A2OA40985FQ5OU",0.621032230319514,"11","one"
"604","A2PRF5G21RC5G3",0.621032230319514,"11","one"
"605","A2QIZ31TMHU0GD",0.268091053848926,"11","one"
"606","A2QPMJ4GADLUW2",0.562208700907749,"11","one"
"607","A2RQJBT7SZMBV7",0.797502818554808,"11","one"
"608","A2SC6UVH1MJ9OE",0.738679289143043,"11","one"
"609","A2T5YVU37RBCCP",0.503385171495984,"11","one"
"610","A2TNGZPWGNQLQ ",0.621032230319514,"11","one"
"611","A2U3723LKNMHAI",0.621032230319514,"11","one"
"612","A2UCY7PC4D4U9X",0.531858262860189,"11","one"
"613","A2UTG9W67TP6HB",0.915149877378337,"11","one"
"614","A2V272VAW0GIPL",0.649505321683719,"11","one"
"615","a2vxmri706cdgi",0.943622968742542,"11","one"
"616","A2W3WLV6AU88B9",0.973973406790102,"11","one"
"617","A2WN21UXDXCJY4",0.531858262860189,"11","one"
"618","A2WS2N6YRHWUO7",0.708328851095484,"11","one"
"619","A2X2FSQ1WEYD09",0.738679289143043,"11","one"
"620","A2XQVPDOOYHUS7",0.296564145213131,"11","one"
"621","A2YW9LD13QKUI6",0.856326347966573,"11","one"
"622","A2ZGAH6NOSU2PO",0.44456164208422,"11","one"
"623","A2ZKTLWQ56QI4O",0.856326347966573,"11","one"
"624","A2ZQ4UEFEECKH9",0.915149877378337,"11","one"
"625","A30AGR5KF8IEL",0.856326347966573,"11","one"
"626","A31J46CL1IXDAZ",1.00244649815431,"11","one"
"627","A345EPTA0P1Z5J",0.973973406790102,"11","one"
"628","A35ARURSRU6UAZ",0.943622968742542,"11","one"
"629","A36ZLUFEGBJGKA",0.738679289143043,"11","one"
"630","A37CO0N1KC1CDW",0.797502818554808,"11","one"
"631","A37JAONFRRB36Z",0.856326347966573,"11","one"
"632","A37V2BNHM204M7",0.503385171495984,"11","one"
"633","A37X7X3HPLKX50",0.915149877378337,"11","one"
"634","A384RJJPFR9FWR",1.00244649815431,"11","one"
"635","A39FJ7RWX4B9JZ",0.884799439330778,"11","one"
"636","A3AD7HRMCBVVRZ",0.943622968742542,"11","one"
"637","A3CEGI4XS8PT58",0.856326347966573,"11","one"
"638","A3CMWYLWMENHLZ",0.915149877378337,"11","one"
"639","A3CY1ZG93NXQA4",0.884799439330778,"11","one"
"640","A3DX682PHXMXIF",0.943622968742542,"11","one"
"641","A3ESC1H6BBKF30",0.531858262860189,"11","one"
"642","A3ET7CEGM3WCQ3",0.973973406790102,"11","one"
"643","A3FPJQIREBQ8OV",0.943622968742542,"11","one"
"644","A3H9XHNUS12SSA",0.856326347966573,"11","one"
"645","A3HO187RYY2RCA",0.915149877378337,"11","one"
"646","A3IWND8SOMMJF5",0.884799439330778,"11","one"
"647","A3JS6HMMTPJ1FL",0.797502818554808,"11","one"
"648","A3K1PEC18VPAT8",0.621032230319514,"11","one"
"649","A3KUZ2JNKHZBQK",0.973973406790102,"11","one"
"650","A3LE25XP3XK5UF",0.679855759731279,"11","one"
"651","A3MK7F6KT80AZT",0.915149877378337,"11","one"
"652","A3ML3LJ4FU7CVS",0.738679289143043,"11","one"
"653","A3MOHY42B7HDWU",0.679855759731279,"11","one"
"654","A3NZDP3T7RCK9P",0.503385171495984,"11","one"
"655","A3O0ZQMDKOKAMR",0.915149877378337,"11","one"
"656","A3O2RCOBSQXV3M",0.915149877378337,"11","one"
"657","A3OJL45QP316O1",0.679855759731279,"11","one"
"658","A3P5BJ1GA3NLBY",0.884799439330778,"11","one"
"659","A3QB85Z1B5RQ0U",0.915149877378337,"11","one"
"660","A3QDBNW2H8EMFW",0.884799439330778,"11","one"
"661","A3QH4NEUUO81CX",0.973973406790102,"11","one"
"662","A3QQXOVQ0YKMZF",0.884799439330778,"11","one"
"663","A3R20B7QEHVL5H",0.856326347966573,"11","one"
"664","A3RYI5HXC2MJLN",0.825975909919013,"11","one"
"665","A3S8TUZ94SKSDC",0.973973406790102,"11","one"
"666","A3SL5QRF7MX2P1",0.856326347966573,"11","one"
"667","A3TQMAB3SC1LNU",1.00244649815431,"11","one"
"668","A3U20M3KJ10B1A",0.767152380507248,"11","one"
"669","A3UA83R6H3Y4QC",0.679855759731279,"11","one"
"670","A3UE7E3PIOZV4R",0.973973406790102,"11","one"
"671","A3UKM78KPGZU4O",0.973973406790102,"11","one"
"672","A4A2TC8YA24E6",0.797502818554808,"11","one"
"673","A53LV70R73Q73",0.825975909919013,"11","one"
"674","A5A3TSXJ0HF0V",0.943622968742542,"11","one"
"675","A5ZX7W5SUM0CO",0.856326347966573,"11","one"
"676","A6CB0N28MHOD3",0.973973406790102,"11","one"
"677","A6VUPM7IMOB7T",0.590681792271954,"11","one"
"678","A798DGO5E82IF",0.856326347966573,"11","one"
"679","A7FLK0E6W6O0I",0.973973406790102,"11","one"
"680","A7GALBG5YTY5Z",0.973973406790102,"11","one"
"681","A7I0LOTQVXFW4",0.767152380507248,"11","one"
"682","A7SI6RWKJGHSW",0.856326347966573,"11","one"
"683","A8CR1D6TER0JY",0.973973406790102,"11","one"
"684","A9CD5838233ZI",0.973973406790102,"11","one"
"685","AAL0LSJYL0NBT",0.44456164208422,"11","one"
"686","AAR5VQ8QIO5PC",0.856326347966573,"11","one"
"687","ABI6MBRII1JVT",0.943622968742542,"11","one"
"688","ACF8CYOJ1P4GC",0.884799439330778,"11","one"
"689","ADAWXO0BM89BY",0.385738112672455,"11","one"
"690","ADZRKPVTS0EWV",0.915149877378337,"11","one"
"691","AEDM9AO2R1LKB",0.767152380507248,"11","one"
"692","AF6HPN1HUYG32",0.943622968742542,"11","one"
"693","AFC9Q2YBBESIP 	",0.32691458326069,"11","one"
"694","AGQOILWFLQ8MF",0.385738112672455,"11","one"
"695","AH5C27EW5D73O",0.767152380507248,"11","one"
"696","AHKRGPN5D3I2G",0.679855759731279,"11","one"
"697","AHN17C4CRTC4K",0.856326347966573,"11","one"
"698","AIM3PIK90V9HX",0.679855759731279,"11","one"
"699","AIV842WA1CLZZ",0.973973406790102,"11","one"
"700","AJALV8WOILDPA",0.856326347966573,"11","one"
"701","AJZ6236J2CGS1",0.973973406790102,"11","one"
"702","AKATSYE8XLYNL",0.503385171495984,"11","one"
"703","AKIKUJD2R4UUP",0.915149877378337,"11","one"
"704","AKQWJ8Y1TMHX0",0.915149877378337,"11","one"
"705","AL5PVNOFBAHDP",0.355387674624895,"11","one"
"706","ALGT35T85XA2O",0.943622968742542,"11","one"
"707","AMFN57BJVYPPE",0.41421120403666,"11","one"
"708","AMI7O28BUU547",0.562208700907749,"11","one"
"709","AMNOFEORTIJ6X",0.797502818554808,"11","one"
"710","AN6RFUIV4EC9",0.915149877378337,"11","one"
"711","AOB6ZJTDB416G",0.973973406790102,"11","one"
"712","AP8OG80OLCCMC",0.562208700907749,"11","one"
"713","APF1EAZT104LQ",0.44456164208422,"11","one"
"714","AQRZ69ISIWBP4",0.621032230319514,"11","one"
"715","ARX0IFTQF4C7T",0.915149877378337,"11","one"
"716","ASMOMMDQ3BCG9",0.797502818554808,"11","one"
"717","ASQW51PUO2OLI",0.973973406790102,"11","one"
"718","ASUQO1R45IQUE",0.915149877378337,"11","one"
"719","ATV9UD5ZDKX9L",0.915149877378337,"11","one"
"720","AVA4W3FRMY9HH",0.503385171495984,"11","one"
"721","AVJ2J2LH1WMQB",0.825975909919013,"11","one"
"722","AWXSUKMW9BFWD",0.915149877378337,"11","one"
"723","AX1Z6XEQAODQF",0.915149877378337,"11","one"
"724","AY0YFHFGVCQNQ",0.915149877378337,"11","one"
"725","AY6CWT1SPSA8Z",0.797502818554808,"11","one"
"726","AYB1KW8LEPBJ2",0.797502818554808,"11","one"
"727","AYEBV9WWY8Z8V",0.915149877378337,"11","one"
"728","AZL4QYVN4R3NS",0.884799439330778,"11","one"
"729","X17YUIF9043A7883141",0.738679289143043,"11","one"
"730","A10HEV2856GIQL",0.55543835791578,"00","two"
"731","A10TT0QTE6FNQQ",0.967203063798133,"00","two"
"732","A10XK0DWEXO5BY",0.381414267834793,"00","two"
"733","A1131ZL7O5GM6R",0.96964956195244,"00","two"
"734","A11QDNT3W7DT7K",0.705882352941177,"00","two"
"735","A128ibd72ucel3",0.882352941176471,"00","two"
"736","A12JFHCJC680PV",0.0588235294117647,"00","two"
"737","A12ZSUQS35AIM4",0.882352941176471,"00","two"
"738","A1320NEHBNZ8FM",0.941176470588235,"00","two"
"739","A13FA7YOB3JAYN",0.941176470588235,"00","two"
"740","A13LPB1S3H6X4G",0.499061326658323,"00","two"
"741","A13Z8G7A82NJIN",0.967203063798133,"00","two"
"742","A14QUTGEXRV4R5",0.67308541673931,"00","two"
"743","A14X9MMC9P7XI8",1,"00","two"
"744","A15X6O2JE40VGB",0.941176470588235,"00","two"
"745","A160ZTD45HEUM5",0.849556004974604,"00","two"
"746","A1689Q1Z4NNDY6",0.908379534386369,"00","two"
"747","A17VXAMGTXV1FL",0.882352941176471,"00","two"
"748","A18Q2TSYBDWQU1",0.941176470588235,"00","two"
"749","A194R45ACMQEOR",0.146120150187734,"00","two"
"750","A19D4RBBDRNCUB",0.823529411764706,"00","two"
"751","A1B2V27QSGPT6W",0.908379534386369,"00","two"
"752","A1B54URWGA0WFB",1.0260265932099,"00","two"
"753","A1BMDP2T330DY2",0.96964956195244,"00","two"
"754","A1C2LRGS40747I",0.616708385481852,"00","two"
"755","A1COU26U8QXCW9",0.96964956195244,"00","two"
"756","A1D1I8MXYZIXHW",0.96964956195244,"00","two"
"757","A1DWTWQBTQLI6I",0.143673652033427,"00","two"
"758","A1E2K9Z2G98EDK",0.967203063798133,"00","two"
"759","A1EG9WRMZL8IWK",0.882352941176471,"00","two"
"760","A1EOVMNNT8Q370",0.176470588235294,"00","two"
"761","A1EV66QWCULDE5",1,"00","two"
"762","A1F2QQ8D4373H1",0.496614828504016,"00","two"
"763","A1GGKOIK97TZRS",0.967203063798133,"00","two"
"764","A1HF64TV3AAOK6",0.882352941176471,"00","two"
"765","A1HHOCO3ZZHCJZ",0.202497181445192,"00","two"
"766","A1J0GU26323WVA",0.967203063798133,"00","two"
"767","A1JALA705LS4VZ",0.941176470588235,"00","two"
"768","A1JG0SJHUXT1FW",0.941176470588235,"00","two"
"769","A1KFTYQM1YKVOC",0.823529411764706,"00","two"
"770","A1KRYIRDA2OOWC",0.731908946151075,"00","two"
"771","A1KWFRKBCLPQXZ",0.294117647058824,"00","two"
"772","A1KXYURHCYHKOL",0.941176470588235,"00","two"
"773","A1LEFMRDPX5FV",0.55543835791578,"00","two"
"774","A1LF7EXQHHM40B",0.790732475562839,"00","two"
"775","A1LHDU0RM0ZUZV",0.852002503128911,"00","two"
"776","A1LMVEWG8EJV5Q",1,"00","two"
"777","A1ML5W7RBHQ0DQ",1,"00","two"
"778","A1NDM9R54FJMPW",0.849556004974604,"00","two"
"779","A1NFJUYNV8Y9E3",0.882352941176471,"00","two"
"780","A1NYI79LUIBOTP",0.411764705882353,"00","two"
"781","A1O3FM0MCRSQIM",1,"00","two"
"782","A1O3ZRPQD7TVW5",0.705882352941177,"00","two"
"783","A1OKCXYMNMCRMO",0.793178973717146,"00","two"
"784","A1PGRPL918T2GQ",0.705882352941177,"00","two"
"785","A1Q1C5FVVYB2UX",0.588235294117647,"00","two"
"786","A1QEQOI98976S0",0.67308541673931,"00","two"
"787","A1R2IY8ITXNPE4",0.96964956195244,"00","two"
"788","A1RO22O88I71FD",0.294117647058824,"00","two"
"789","A1ROEDVMTO9Y3X",0.790732475562839,"00","two"
"790","A1SNH45MEHBR5S",1.0260265932099,"00","two"
"791","A1SZ9P1ZBKYJRM",0.793178973717146,"00","two"
"792","A1U7K5FH83GZJ1",0.882352941176471,"00","two"
"793","A1V6CLZZVH3PLU",0.941176470588235,"00","two"
"794","A1VDET148FIJWJ",1,"00","two"
"795","A1VJ4ZOXP9PUCP",0.941176470588235,"00","two"
"796","A1W5A8Z3JUZN7S",0.882352941176471,"00","two"
"797","A1X2NKJNHB1A5",0.705882352941177,"00","two"
"798","A1XKHXJ8CMIX7N",0.705882352941177,"00","two"
"799","A1Y7FXIV5IXZTT",0.675531914893617,"00","two"
"800","A1Z2XMXEZ1SEI6",0.823529411764706,"00","two"
"801","A1ZWIHLL87L507",0.96964956195244,"00","two"
"802","A200H4TX468LE",0.823529411764706,"00","two"
"803","A20UCVI4ST12GC",1,"00","two"
"804","A220N98XQJ75DA",0.849556004974604,"00","two"
"805","A22GF3H0SU4ISE",0.823529411764706,"00","two"
"806","A22ND8360PZYO3",0.411764705882353,"00","two"
"807","A23XJ8I86R0O3B",0.882352941176471,"00","two"
"808","A24DSECWUBZC0Z",0.852002503128911,"00","two"
"809","A24KXOCL89WA1U",0.941176470588235,"00","two"
"810","A2592UTCHSDXAY",1.0260265932099,"00","two"
"811","A25GK6PV0R9QBO",0.882352941176471,"00","two"
"812","A25X755IRWK2U5",0.941176470588235,"00","two"
"813","A26OJ4TA28AFHC",0.941176470588235,"00","two"
"814","A27IUQDZPHETTP",0.176470588235294,"00","two"
"815","A27XE4YPBNHMK3",0.967203063798133,"00","two"
"816","A28QM3564PH50Z",1.02847309136421,"00","two"
"817","A293Y9SY2ETQN5",0.263767209011264,"00","two"
"818","A298FAWY76NZA9",0.941176470588235,"00","two"
"819","A29WJ1PEV6SB06",0.96964956195244,"00","two"
"820","A2AJLPNA8VP44S",0.910826032540676,"00","two"
"821","A2BEH9YQPHKP6A",0.849556004974604,"00","two"
"822","A2C3C5E75XD165",0.67308541673931,"00","two"
"823","A2CK566Z4YFO00",0.705882352941177,"00","two"
"824","A2CSV75E3JT58Y",0.705882352941177,"00","two"
"825","A2EMWGAJBN1HGE",0.616708385481852,"00","two"
"826","A2EUSYNR52LAYT",0.705882352941177,"00","two"
"827","A2FD9AKQ1G1FB6",0.967203063798133,"00","two"
"828","A2FE7E2IZYQALC",0.764705882352941,"00","two"
"829","A2FL477TMKC91L",1,"00","two"
"830","A2FNTELAA1018G",0.263767209011264,"00","two"
"831","A2FW27RNKPQT0Y",0.941176470588235,"00","two"
"832","A2GSSXKTPAEL6D",0.908379534386369,"00","two"
"833","A2HPE1JESQR8L9",0.734355444305382,"00","two"
"834","A2IFPAX33G7JZJ",0.294117647058824,"00","two"
"835","A2J92KPUWBO33J",0.882352941176471,"00","two"
"836","A2JHF7CU91EVXW",0.793178973717146,"00","two"
"837","A2JO52BHJMCRD8",0.647058823529412,"00","two"
"838","A2K12Y7EY4S1IL",0.647058823529412,"00","two"
"839","A2L366NNL1YG5W",1,"00","two"
"840","A2L4RO3TES1WIY",0.882352941176471,"00","two"
"841","A2LXTAVRLL8GY5",0.941176470588235,"00","two"
"842","A2M4KEWDEE7LYY",0.910826032540676,"00","two"
"843","A2MLO81YDMGRKX",0.823529411764706,"00","two"
"844","A2MRJX1DSC99Y9",0.734355444305382,"00","two"
"845","A2NQO3JAPV0MUQ",0.96964956195244,"00","two"
"846","A2OA40985FQ5OU",0.823529411764706,"00","two"
"847","A2PRF5G21RC5G3",0.793178973717146,"00","two"
"848","A2QIZ31TMHU0GD",0.117647058823529,"00","two"
"849","A2QPMJ4GADLUW2",0.941176470588235,"00","two"
"850","A2RQJBT7SZMBV7",0.882352941176471,"00","two"
"851","A2SC6UVH1MJ9OE",0.941176470588235,"00","two"
"852","A2T5YVU37RBCCP",0.588235294117647,"00","two"
"853","A2TNGZPWGNQLQ ",0.470588235294118,"00","two"
"854","A2U3723LKNMHAI",0.675531914893617,"00","two"
"855","A2UCY7PC4D4U9X",0.67308541673931,"00","two"
"856","A2UTG9W67TP6HB",0.96964956195244,"00","two"
"857","A2V272VAW0GIPL",0.496614828504016,"00","two"
"858","a2vxmri706cdgi",0.967203063798133,"00","two"
"859","A2W3WLV6AU88B9",1,"00","two"
"860","A2WN21UXDXCJY4",0.790732475562839,"00","two"
"861","A2WS2N6YRHWUO7",0.849556004974604,"00","two"
"862","A2X2FSQ1WEYD09",0.734355444305382,"00","two"
"863","A2XQVPDOOYHUS7",0.67308541673931,"00","two"
"864","A2YW9LD13QKUI6",0.941176470588235,"00","two"
"865","A2ZGAH6NOSU2PO",0.529411764705882,"00","two"
"866","A2ZKTLWQ56QI4O",0.764705882352941,"00","two"
"867","A2ZQ4UEFEECKH9",0.910826032540676,"00","two"
"868","A30AGR5KF8IEL",0.823529411764706,"00","two"
"869","A31J46CL1IXDAZ",0.967203063798133,"00","two"
"870","A345EPTA0P1Z5J",0.882352941176471,"00","two"
"871","A35ARURSRU6UAZ",0.967203063798133,"00","two"
"872","A36ZLUFEGBJGKA",0.764705882352941,"00","two"
"873","A37CO0N1KC1CDW",0.823529411764706,"00","two"
"874","A37JAONFRRB36Z",0.882352941176471,"00","two"
"875","A37V2BNHM204M7",0.910826032540676,"00","two"
"876","A37X7X3HPLKX50",0.910826032540676,"00","two"
"877","A384RJJPFR9FWR",1.0260265932099,"00","two"
"878","A39FJ7RWX4B9JZ",0.967203063798133,"00","two"
"879","A3AD7HRMCBVVRZ",1.0260265932099,"00","two"
"880","A3CEGI4XS8PT58",0.705882352941177,"00","two"
"881","A3CMWYLWMENHLZ",0.823529411764706,"00","two"
"882","A3CY1ZG93NXQA4",0.849556004974604,"00","two"
"883","A3DX682PHXMXIF",1.0260265932099,"00","two"
"884","A3ESC1H6BBKF30",0.320144240268722,"00","two"
"885","A3ET7CEGM3WCQ3",0.96964956195244,"00","two"
"886","A3FPJQIREBQ8OV",0.967203063798133,"00","two"
"887","A3H9XHNUS12SSA",0.823529411764706,"00","two"
"888","A3HO187RYY2RCA",0.941176470588235,"00","two"
"889","A3IWND8SOMMJF5",0.967203063798133,"00","two"
"890","A3JS6HMMTPJ1FL",0.675531914893617,"00","two"
"891","A3K1PEC18VPAT8",0.734355444305382,"00","two"
"892","A3KUZ2JNKHZBQK",0.882352941176471,"00","two"
"893","A3LE25XP3XK5UF",0.734355444305382,"00","two"
"894","A3MK7F6KT80AZT",0.793178973717146,"00","two"
"895","A3ML3LJ4FU7CVS",0.882352941176471,"00","two"
"896","A3MOHY42B7HDWU",0.734355444305382,"00","two"
"897","A3NZDP3T7RCK9P",0.647058823529412,"00","two"
"898","A3O0ZQMDKOKAMR",0.793178973717146,"00","two"
"899","A3O2RCOBSQXV3M",0.764705882352941,"00","two"
"900","A3OJL45QP316O1",0.882352941176471,"00","two"
"901","A3P5BJ1GA3NLBY",0.967203063798133,"00","two"
"902","A3QB85Z1B5RQ0U",0.705882352941177,"00","two"
"903","A3QDBNW2H8EMFW",0.908379534386369,"00","two"
"904","A3QH4NEUUO81CX",0.882352941176471,"00","two"
"905","A3QQXOVQ0YKMZF",0.967203063798133,"00","two"
"906","A3R20B7QEHVL5H",1,"00","two"
"907","A3RYI5HXC2MJLN",0.967203063798133,"00","two"
"908","A3S8TUZ94SKSDC",1.02847309136421,"00","two"
